guilt,dem,rep,ind,age,educ,female,black,hispanic,income
1.0,1.0,0.0,0.0,24.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,1.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,73.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,1.0,0.0,"$50,000-$75,000"
0.0,1.0,0.0,0.0,35.0,COLLEGE GRAD AND BEYOND,1.0,0.0,1.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,65.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"OVER $75,000"
0.0,1.0,0.0,0.0,51.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,1.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,53.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,45.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
0.0,0.0,0.0,0.0,42.0,COLLEGE GRAD AND BEYOND,0.0,1.0,0.0,"OVER $75,000"
0.0,1.0,0.0,0.0,18.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,70.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$50,000-$75,000"
0.0,1.0,0.0,0.0,43.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,1.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,69.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$50,000-$75,000"
NA,0.0,0.0,0.0,78.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,37.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,65.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,28.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,50.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,REFUSED/NO ANSWER
0.0,1.0,0.0,0.0,56.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$15,000-$30,000"
NA,0.0,1.0,0.0,99.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,35.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,22.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
NA,0.0,1.0,0.0,69.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,78.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
NA,0.0,0.0,0.0,62.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,55.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,39.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,99.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,37.0,HIGH SCHOOL GRAD,0.0,0.0,1.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,45.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,41.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,26.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
0.0,0.0,1.0,0.0,32.0,COLLEGE GRAD AND BEYOND,0.0,0.0,1.0,"$50,000-$75,000"
0.0,0.0,1.0,0.0,50.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,71.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,48.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$50,000-$75,000"
1.0,0.0,1.0,0.0,44.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,45.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,0.0,0.0,29.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
NA,0.0,0.0,0.0,83.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,43.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,34.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,31.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,44.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,0.0,0.0,72.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,50.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,59.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,43.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"UNDER $15,000"
NA,0.0,0.0,0.0,18.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,REFUSED/NO ANSWER
1.0,1.0,0.0,0.0,45.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,67.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,37.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,47.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,35.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,72.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,45.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,69.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,48.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,32.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$50,000-$75,000"
0.0,1.0,0.0,0.0,41.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"OVER $75,000"
1.0,1.0,0.0,0.0,65.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
1.0,1.0,0.0,0.0,76.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,52.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
0.0,1.0,0.0,0.0,68.0,NOT A HIGH SCHOOL GRAD,1.0,1.0,0.0,REFUSED/NO ANSWER
0.0,0.0,0.0,0.0,31.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,1.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,65.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,1.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,21.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,1.0,"$30,000-$50,000"
0.0,0.0,1.0,0.0,18.0,HIGH SCHOOL GRAD,1.0,1.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,69.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"UNDER $15,000"
0.0,1.0,0.0,0.0,57.0,NOT A HIGH SCHOOL GRAD,1.0,1.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,42.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,61.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
NA,1.0,0.0,0.0,64.0,HIGH SCHOOL GRAD,1.0,1.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,65.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$15,000-$30,000"
NA,1.0,0.0,0.0,30.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,1.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,85.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,35.0,COLLEGE GRAD AND BEYOND,1.0,0.0,1.0,"$50,000-$75,000"
1.0,0.0,1.0,0.0,32.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"UNDER $15,000"
0.0,1.0,0.0,0.0,40.0,HIGH SCHOOL GRAD,0.0,1.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,18.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,41.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,36.0,COLLEGE GRAD AND BEYOND,1.0,1.0,0.0,"OVER $75,000"
1.0,1.0,0.0,0.0,42.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,60.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,25.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,46.0,COLLEGE GRAD AND BEYOND,0.0,1.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,44.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"OVER $75,000"
0.0,1.0,0.0,0.0,23.0,NOT A HIGH SCHOOL GRAD,1.0,1.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,45.0,COLLEGE GRAD AND BEYOND,1.0,1.0,0.0,"$30,000-$50,000"
0.0,0.0,1.0,0.0,18.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,REFUSED/NO ANSWER
1.0,1.0,0.0,0.0,42.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,52.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
1.0,1.0,0.0,0.0,30.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,25.0,HIGH SCHOOL GRAD,0.0,1.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,49.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,69.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,60.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,49.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"UNDER $15,000"
0.0,1.0,0.0,0.0,28.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,30.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$15,000-$30,000"
0.0,0.0,1.0,0.0,29.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,41.0,HIGH SCHOOL GRAD,1.0,1.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,25.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
1.0,1.0,0.0,0.0,28.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,32.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,36.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,42.0,COLLEGE GRAD AND BEYOND,0.0,1.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,31.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,41.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,58.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,42.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$50,000-$75,000"
1.0,0.0,1.0,0.0,59.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
0.0,0.0,1.0,0.0,41.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,58.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$50,000-$75,000"
NA,0.0,1.0,0.0,61.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,30.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,75.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,18.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,35.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,52.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"OVER $75,000"
1.0,0.0,1.0,0.0,45.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,32.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,72.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,85.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,63.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,69.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,44.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$50,000-$75,000"
1.0,0.0,0.0,0.0,39.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,0.0,1.0,0.0,33.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,57.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
0.0,1.0,0.0,0.0,54.0,COLLEGE GRAD AND BEYOND,1.0,0.0,1.0,"$30,000-$50,000"
NA,1.0,0.0,0.0,58.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,33.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,34.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,77.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,65.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,25.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,74.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,0.0,0.0,28.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,24.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,43.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,99.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,73.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,71.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,23.0,HIGH SCHOOL GRAD,0.0,1.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,38.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,1.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,42.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"OVER $75,000"
1.0,0.0,0.0,0.0,65.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,65.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"UNDER $15,000"
NA,1.0,0.0,0.0,80.0,NOT A HIGH SCHOOL GRAD,1.0,1.0,0.0,"$15,000-$30,000"
1.0,0.0,0.0,0.0,34.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,73.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,REFUSED/NO ANSWER
0.0,1.0,0.0,0.0,35.0,COLLEGE GRAD AND BEYOND,1.0,1.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,24.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,65.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,23.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,53.0,COLLEGE GRAD AND BEYOND,0.0,1.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,74.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"OVER $75,000"
1.0,0.0,0.0,0.0,84.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,REFUSED/NO ANSWER
0.0,1.0,0.0,0.0,39.0,HIGH SCHOOL GRAD,1.0,1.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,44.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$30,000-$50,000"
NA,1.0,0.0,0.0,24.0,HIGH SCHOOL GRAD,1.0,1.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,33.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,53.0,COLLEGE GRAD AND BEYOND,1.0,1.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,24.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,66.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,REFUSED/NO ANSWER
NA,0.0,0.0,0.0,67.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,35.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,61.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,30.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,66.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,50.0,COLLEGE GRAD AND BEYOND,1.0,0.0,0.0,"$50,000-$75,000"
1.0,0.0,0.0,0.0,47.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"UNDER $15,000"
NA,1.0,0.0,0.0,35.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,55.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,37.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,0.0,0.0,62.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,30.0,HIGH SCHOOL GRAD,0.0,0.0,1.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,23.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,33.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$50,000-$75,000"
0.0,0.0,1.0,0.0,37.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,99.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,83.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,0.0,1.0,0.0,85.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$30,000-$50,000"
0.0,0.0,1.0,0.0,42.0,HIGH SCHOOL GRAD,0.0,1.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,62.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"$50,000-$75,000"
0.0,1.0,0.0,0.0,33.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,23.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,23.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,0.0,0.0,99.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,27.0,COLLEGE GRAD AND BEYOND,0.0,1.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,67.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,20.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,29.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,1.0,0.0,"$30,000-$50,000"
0.0,1.0,0.0,0.0,46.0,HIGH SCHOOL GRAD,1.0,1.0,1.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,41.0,SOME COLLEGE(TRADE OR BUSINESS),1.0,0.0,0.0,"$30,000-$50,000"
NA,1.0,0.0,0.0,36.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
1.0,1.0,0.0,0.0,21.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
0.0,0.0,0.0,0.0,48.0,HIGH SCHOOL GRAD,0.0,1.0,0.0,"OVER $75,000"
0.0,0.0,0.0,0.0,62.0,NOT A HIGH SCHOOL GRAD,1.0,1.0,0.0,"UNDER $15,000"
1.0,0.0,1.0,0.0,36.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,48.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"UNDER $15,000"
1.0,1.0,0.0,0.0,59.0,HIGH SCHOOL GRAD,0.0,1.0,0.0,"$50,000-$75,000"
1.0,0.0,1.0,0.0,41.0,HIGH SCHOOL GRAD,1.0,1.0,1.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,39.0,NOT A HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
NA,1.0,0.0,0.0,28.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,29.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,0.0,0.0,35.0,NOT A HIGH SCHOOL GRAD,1.0,1.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,44.0,COLLEGE GRAD AND BEYOND,0.0,1.0,0.0,"$50,000-$75,000"
0.0,1.0,0.0,0.0,45.0,COLLEGE GRAD AND BEYOND,0.0,1.0,0.0,"OVER $75,000"
0.0,1.0,0.0,0.0,56.0,HIGH SCHOOL GRAD,1.0,1.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,62.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"OVER $75,000"
NA,0.0,1.0,0.0,26.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
0.0,1.0,0.0,0.0,29.0,HIGH SCHOOL GRAD,1.0,1.0,0.0,"$15,000-$30,000"
1.0,1.0,0.0,0.0,37.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$15,000-$30,000"
NA,0.0,0.0,0.0,62.0,NOT A HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,52.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
1.0,1.0,0.0,0.0,73.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,REFUSED/NO ANSWER
0.0,1.0,0.0,0.0,21.0,HIGH SCHOOL GRAD,1.0,0.0,1.0,REFUSED/NO ANSWER
1.0,0.0,1.0,0.0,28.0,COLLEGE GRAD AND BEYOND,0.0,0.0,0.0,"$50,000-$75,000"
0.0,0.0,1.0,0.0,35.0,HIGH SCHOOL GRAD,1.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,40.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
1.0,0.0,1.0,0.0,40.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$30,000-$50,000"
0.0,0.0,1.0,0.0,19.0,SOME COLLEGE(TRADE OR BUSINESS),0.0,0.0,0.0,"$50,000-$75,000"
1.0,0.0,1.0,0.0,40.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$15,000-$30,000"
1.0,0.0,1.0,0.0,27.0,HIGH SCHOOL GRAD,0.0,0.0,0.0,"$50,000-$75,000"
